"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"1643","CA-2015-158323","11/30/2015","12/3/2015","First Class","AB-10600","Ann Blume","Corporate","United States","Jacksonville","North Carolina","28540","South","FUR-FU-10001546","Furniture","4","17.088","2","0.2","1.068"
"1644","CA-2017-112844","11/13/2017","11/16/2017","Second Class","SP-20620","Stefania Perrino","Corporate","United States","Buffalo","New York","14215","East","FUR-FU-10004845","Furniture","4","154.95","3","0","30.99"
"1645","US-2017-118941","8/12/2017","8/12/2017","Same Day","BB-11545","Brenda Bowman","Corporate","United States","Columbia","Maryland","21044","East","FUR-CH-10002331","Furniture","2","1779.9","5","0","373.779"
"1646","CA-2016-162236","11/4/2016","11/6/2016","Second Class","ER-13855","Elpida Rittenbach","Corporate","United States","Charlotte","North Carolina","28205","South","FUR-TA-10002533","Furniture","3","876.3","10","0.4","-292.1"
"1647","US-2016-117037","5/17/2016","5/20/2016","First Class","LW-17215","Luke Weiss","Consumer","United States","Chicago","Illinois","60653","Central","FUR-FU-10004973","Furniture","4","22.608","3","0.6","-10.1736"
"1648","CA-2017-166184","3/24/2017","3/27/2017","First Class","HR-14830","Harold Ryan","Corporate","United States","New York City","New York","10035","East","FUR-CH-10003396","Furniture","2","207.846","3","0.1","2.3094"
"1649","CA-2014-143637","3/24/2014","3/29/2014","Second Class","MS-17710","Maurice Satty","Consumer","United States","Fresno","California","93727","West","FUR-FU-10002813","Furniture","4","40.48","2","0","14.5728"
"1650","CA-2016-134334","2/14/2016","2/15/2016","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735","East","FUR-TA-10002356","Furniture","3","550.431","3","0.3","-47.1798"
"1651","CA-2016-134334","2/14/2016","2/15/2016","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735","East","FUR-FU-10003274","Furniture","4","10.56","6","0","4.6464"
"1652","US-2017-109316","6/8/2017","6/10/2017","First Class","MG-17680","Maureen Gastineau","Home Office","United States","Los Angeles","California","90049","West","FUR-BO-10004834","Furniture","1","1497.666","2","0.15","140.9568"
"1653","CA-2014-125150","5/16/2014","5/23/2014","Standard Class","PW-19030","Pauline Webber","Corporate","United States","Los Angeles","California","90036","West","FUR-CH-10002439","Furniture","2","232.88","5","0.2","17.466"
"1654","CA-2015-127327","2/3/2015","2/7/2015","Standard Class","PW-19030","Pauline Webber","Corporate","United States","Rome","New York","13440","East","FUR-CH-10004218","Furniture","2","90.882","1","0.1","15.147"
"1655","CA-2015-137302","4/26/2015","5/1/2015","Standard Class","BW-11110","Bart Watters","Corporate","United States","San Diego","California","92105","West","FUR-CH-10002017","Furniture","2","63.936","3","0.2","6.3936"
"1656","CA-2015-106257","4/13/2015","4/17/2015","Second Class","EB-14110","Eugene Barchas","Consumer","United States","Los Angeles","California","90045","West","FUR-TA-10002530","Furniture","3","241.568","2","0.2","-15.098"
"1657","CA-2015-149083","9/25/2015","9/30/2015","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Seattle","Washington","98103","West","FUR-CH-10004289","Furniture","2","307.136","4","0.2","-11.5176"
"1658","US-2014-137869","3/28/2014","4/2/2014","Standard Class","CV-12295","Christina VanderZanden","Consumer","United States","Des Moines","Iowa","50315","Central","FUR-TA-10003954","Furniture","3","1184.72","4","0","106.6248"
"1659","US-2017-123834","7/21/2017","7/25/2017","Standard Class","GM-14500","Gene McClure","Consumer","United States","Pharr","Texas","78577","Central","FUR-TA-10001676","Furniture","3","124.404","4","0.3","-21.3264"
"1660","CA-2016-128706","2/27/2016","3/2/2016","Standard Class","DW-13540","Don Weiss","Consumer","United States","Houston","Texas","77070","Central","FUR-FU-10004053","Furniture","4","16.192","2","0.6","-6.8816"
"1661","CA-2015-143364","7/14/2015","7/19/2015","Second Class","TG-21310","Toby Gnade","Consumer","United States","Mesa","Arizona","85204","West","FUR-CH-10004287","Furniture","2","441.92","2","0.2","49.716"
"1662","CA-2015-143364","7/14/2015","7/19/2015","Second Class","TG-21310","Toby Gnade","Consumer","United States","Mesa","Arizona","85204","West","FUR-BO-10001608","Furniture","1","127.764","6","0.7","-191.646"
"1663","CA-2016-101672","10/3/2016","10/7/2016","Standard Class","DB-12910","Daniel Byrd","Home Office","United States","Lake Forest","California","92630","West","FUR-CH-10004063","Furniture","2","915.136","4","0.2","102.9528"
"1664","CA-2016-160241","11/29/2016","12/4/2016","Second Class","DR-12940","Daniel Raglin","Home Office","United States","Aurora","Illinois","60505","Central","FUR-FU-10003806","Furniture","4","242.176","4","0.6","-302.72"
"1665","CA-2016-155747","6/14/2016","6/21/2016","Standard Class","JS-15685","Jim Sink","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-TA-10003392","Furniture","3","337.176","2","0.4","-118.0116"
"1666","CA-2017-118017","12/3/2017","12/6/2017","Second Class","LC-16870","Lena Cacioppo","Consumer","United States","Thornton","Colorado","80229","West","FUR-FU-10004351","Furniture","4","23.376","3","0.2","7.0128"
"1667","CA-2017-118017","12/3/2017","12/6/2017","Second Class","LC-16870","Lena Cacioppo","Consumer","United States","Thornton","Colorado","80229","West","FUR-FU-10004270","Furniture","4","16.72","5","0.2","3.344"
"1668","CA-2017-118017","12/3/2017","12/6/2017","Second Class","LC-16870","Lena Cacioppo","Consumer","United States","Thornton","Colorado","80229","West","FUR-FU-10004053","Furniture","4","16.192","1","0.2","4.6552"
"1669","CA-2016-148684","12/25/2016","12/29/2016","Standard Class","TS-21655","Trudy Schmidt","Consumer","United States","Fayetteville","Arkansas","72701","South","FUR-FU-10003553","Furniture","4","343.85","5","0","137.54"
"1670","CA-2017-128363","8/13/2017","8/18/2017","Standard Class","DC-12850","Dan Campbell","Consumer","United States","Memphis","Tennessee","38109","South","FUR-FU-10003268","Furniture","4","31.984","1","0.2","0"
"1671","CA-2017-128363","8/13/2017","8/18/2017","Standard Class","DC-12850","Dan Campbell","Consumer","United States","Memphis","Tennessee","38109","South","FUR-CH-10002073","Furniture","2","423.648","2","0.2","47.6604"
"1672","CA-2016-149762","12/3/2016","12/7/2016","Standard Class","RD-19720","Roger Demir","Consumer","United States","Morgan Hill","California","95037","West","FUR-TA-10004147","Furniture","3","268.704","3","0.2","6.7176"
"1673","CA-2016-149762","12/3/2016","12/7/2016","Standard Class","RD-19720","Roger Demir","Consumer","United States","Morgan Hill","California","95037","West","FUR-BO-10001337","Furniture","1","205.666","2","0.15","-12.098"
"1674","CA-2016-167605","4/28/2016","4/30/2016","Second Class","RB-19570","Rob Beeghly","Consumer","United States","Saint Charles","Illinois","60174","Central","FUR-FU-10001602","Furniture","4","30.344","2","0.6","-31.8612"
"1675","CA-2015-110891","11/20/2015","11/24/2015","Standard Class","PO-19195","Phillina Ober","Home Office","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10002880","Furniture","2","344.372","4","0.3","-93.4724"
"1676","CA-2017-120404","11/20/2017","11/24/2017","Second Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10035","East","FUR-FU-10000820","Furniture","4","50.97","3","0","9.1746"
"1677","CA-2017-167549","7/25/2017","7/27/2017","First Class","EM-14200","Evan Minnotte","Home Office","United States","Dallas","Texas","75217","Central","FUR-TA-10004767","Furniture","3","298.116","6","0.3","-4.2588"
"1678","US-2016-168095","7/15/2016","7/20/2016","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Portland","Oregon","97206","West","FUR-CH-10004886","Furniture","2","230.28","3","0.2","23.028"
"1679","CA-2016-146325","12/14/2016","12/17/2016","First Class","DS-13180","David Smith","Corporate","United States","San Diego","California","92037","West","FUR-CH-10001146","Furniture","2","81.424","2","0.2","-9.1602"
"1680","CA-2014-131009","3/1/2014","3/5/2014","Standard Class","SC-20380","Shahid Collister","Consumer","United States","El Paso","Texas","79907","Central","FUR-CH-10001270","Furniture","2","362.25","6","0.3","0"
"1681","CA-2014-131009","3/1/2014","3/5/2014","Standard Class","SC-20380","Shahid Collister","Consumer","United States","El Paso","Texas","79907","Central","FUR-FU-10001095","Furniture","4","63.552","6","0.6","-34.9536"
"1682","CA-2017-131807","10/5/2017","10/10/2017","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Chico","California","95928","West","FUR-CH-10001190","Furniture","2","435.168","4","0.2","-59.8356"
"1683","CA-2017-131807","10/5/2017","10/10/2017","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Chico","California","95928","West","FUR-FU-10004666","Furniture","4","72.9","5","0","26.973"
"1684","CA-2017-131807","10/5/2017","10/10/2017","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Chico","California","95928","West","FUR-TA-10004086","Furniture","3","206.352","3","0.2","5.1588"
"1685","CA-2016-157707","10/10/2016","10/12/2016","First Class","CC-12610","Corey Catlett","Corporate","United States","Denver","Colorado","80219","West","FUR-BO-10001567","Furniture","1","90.882","3","0.7","-190.8522"
"1686","CA-2016-157707","10/10/2016","10/12/2016","First Class","CC-12610","Corey Catlett","Corporate","United States","Denver","Colorado","80219","West","FUR-CH-10004853","Furniture","2","120.784","1","0.2","13.5882"
"1687","US-2015-126753","8/16/2015","8/20/2015","Standard Class","SP-20860","Sung Pak","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10001488","Furniture","4","254.352","3","0.2","0"
"1688","CA-2014-113383","9/10/2014","9/13/2014","First Class","SF-20065","Sandra Flanagan","Consumer","United States","Clifton","New Jersey","7011","East","FUR-FU-10001986","Furniture","4","254.9","5","0","76.47"
"1689","US-2015-165743","11/20/2015","11/23/2015","Second Class","MM-18055","Michelle Moray","Consumer","United States","Aurora","Colorado","80013","West","FUR-BO-10002268","Furniture","1","145.764","6","0.7","-247.7988"
"1690","US-2017-105998","11/3/2017","11/5/2017","First Class","CR-12580","Clay Rozendal","Home Office","United States","San Diego","California","92037","West","FUR-TA-10001095","Furniture","3","1673.184","12","0.2","20.9148"
"1691","US-2014-148194","5/4/2014","5/7/2014","First Class","BS-11365","Bill Shonely","Corporate","United States","Seattle","Washington","98105","West","FUR-FU-10001852","Furniture","4","12.18","7","0","3.8976"
"1692","CA-2014-143210","12/1/2014","12/3/2014","First Class","AA-10645","Anna Andreadi","Consumer","United States","Lowell","Massachusetts","1852","East","FUR-FU-10003878","Furniture","4","45.84","3","0","15.5856"
"1693","CA-2014-143210","12/1/2014","12/3/2014","First Class","AA-10645","Anna Andreadi","Consumer","United States","Lowell","Massachusetts","1852","East","FUR-FU-10002268","Furniture","4","9.82","2","0","3.2406"
"1694","CA-2015-110863","11/17/2015","11/24/2015","Standard Class","AA-10645","Anna Andreadi","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","FUR-CH-10002073","Furniture","2","1323.9","5","0","383.931"
"1695","CA-2017-120168","5/25/2017","5/25/2017","Same Day","TB-21625","Trudy Brown","Consumer","United States","New York City","New York","10009","East","FUR-FU-10000732","Furniture","4","18.84","3","0","6.0288"
"1696","US-2014-131870","9/9/2014","9/11/2014","First Class","NF-18595","Nicole Fjeld","Home Office","United States","Lancaster","Ohio","43130","East","FUR-FU-10002501","Furniture","4","60.672","6","0.2","12.8928"
"1697","CA-2014-129189","7/21/2014","7/25/2014","Standard Class","HM-14860","Harry Marie","Corporate","United States","Dallas","Texas","75217","Central","FUR-CH-10004997","Furniture","2","657.93","5","0.3","-93.99"
"1698","CA-2015-132465","9/11/2015","9/15/2015","Second Class","DM-13525","Don Miller","Corporate","United States","New York City","New York","10035","East","FUR-FU-10000277","Furniture","4","210.68","2","0","50.5632"
"1699","CA-2016-158806","1/7/2016","1/11/2016","Standard Class","NM-18520","Neoma Murray","Consumer","United States","Amarillo","Texas","79109","Central","FUR-FU-10004270","Furniture","4","23.076","3","0.6","-10.9611"
"1700","CA-2015-119690","6/25/2015","6/28/2015","First Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10004587","Furniture","4","75.384","9","0.6","-20.7306"
"1701","CA-2017-109393","6/30/2017","7/2/2017","Second Class","JC-15775","John Castell","Consumer","United States","Los Angeles","California","90032","West","FUR-BO-10003966","Furniture","1","435.999","3","0.15","5.1294"
"1702","CA-2017-121489","8/21/2017","8/25/2017","Second Class","CM-11815","Candace McMahon","Corporate","United States","Seattle","Washington","98115","West","FUR-CH-10004698","Furniture","2","388.704","6","0.2","38.8704"
"1703","US-2017-133081","3/11/2017","3/15/2017","Standard Class","PV-18985","Paul Van Hugh","Home Office","United States","Cambridge","Massachusetts","2138","East","FUR-FU-10001379","Furniture","4","26.72","1","0","11.7568"
"1704","CA-2014-144974","9/26/2014","9/30/2014","Standard Class","CM-12715","Craig Molinari","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-FU-10001095","Furniture","4","21.184","1","0.2","4.7664"
"1705","CA-2015-121188","8/28/2015","9/4/2015","Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Los Angeles","California","90049","West","FUR-BO-10004695","Furniture","1","307.666","2","0.15","28.9568"
"1706","CA-2015-121188","8/28/2015","9/4/2015","Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Los Angeles","California","90049","West","FUR-FU-10003981","Furniture","4","4.16","2","0","1.7472"
"1707","US-2015-160563","10/20/2015","10/24/2015","Standard Class","NS-18640","Noel Staavos","Corporate","United States","San Francisco","California","94109","West","FUR-FU-10001731","Furniture","4","16.02","6","0","6.0876"
"1708","CA-2017-151750","1/1/2017","1/5/2017","Standard Class","JM-15250","Janet Martin","Consumer","United States","Huntsville","Texas","77340","Central","FUR-FU-10002116","Furniture","4","141.42","5","0.6","-187.3815"
"1709","CA-2017-151750","1/1/2017","1/5/2017","Standard Class","JM-15250","Janet Martin","Consumer","United States","Huntsville","Texas","77340","Central","FUR-CH-10003199","Furniture","2","310.744","4","0.3","-26.6352"
"1710","CA-2015-106187","6/23/2015","6/29/2015","Standard Class","RF-19345","Randy Ferguson","Corporate","United States","East Point","Georgia","30344","South","FUR-FU-10000794","Furniture","4","27.42","3","0","9.3228"
"1711","CA-2016-105753","10/20/2016","10/26/2016","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","Arlington","Virginia","22204","South","FUR-FU-10000246","Furniture","4","61.1","5","0","18.33"
"1712","CA-2017-133046","7/27/2017","8/1/2017","Second Class","DK-13375","Dennis Kane","Consumer","United States","Seattle","Washington","98115","West","FUR-FU-10001940","Furniture","4","23.88","3","0","10.5072"
"1713","CA-2017-159149","2/17/2017","2/19/2017","First Class","CR-12820","Cyra Reiten","Home Office","United States","Houston","Texas","77041","Central","FUR-BO-10001601","Furniture","1","89.0664","1","0.32","-17.0274"
"1714","US-2017-167570","12/8/2017","12/15/2017","Standard Class","EG-13900","Emily Grady","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10003396","Furniture","2","215.544","4","0.3","-58.5048"
"1715","CA-2017-160122","11/18/2017","11/23/2017","Standard Class","RD-19930","Russell D'Ascenzo","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10000422","Furniture","2","127.386","2","0.3","-25.4772"
"1716","CA-2016-130393","12/1/2016","12/3/2016","Second Class","JM-15865","John Murray","Consumer","United States","San Angelo","Texas","76903","Central","FUR-CH-10002647","Furniture","2","248.43","5","0.3","-17.745"
"1717","CA-2016-130393","12/1/2016","12/3/2016","Second Class","JM-15865","John Murray","Consumer","United States","San Angelo","Texas","76903","Central","FUR-CH-10004477","Furniture","2","85.246","2","0.3","-1.2178"
"1718","CA-2017-101014","8/29/2017","9/4/2017","Standard Class","RW-19540","Rick Wilson","Corporate","United States","Los Angeles","California","90049","West","FUR-FU-10003374","Furniture","4","148.02","3","0","41.4456"
"1719","US-2017-106551","7/22/2017","7/27/2017","Standard Class","EB-13930","Eric Barreto","Consumer","United States","Chicago","Illinois","60653","Central","FUR-CH-10004997","Furniture","2","526.344","4","0.3","-75.192"
"1720","CA-2016-116722","11/11/2016","11/16/2016","Standard Class","LP-17080","Liz Pelletier","Consumer","United States","San Francisco","California","94110","West","FUR-FU-10001934","Furniture","4","41.96","2","0","10.9096"
"1721","CA-2016-116722","11/11/2016","11/16/2016","Standard Class","LP-17080","Liz Pelletier","Consumer","United States","San Francisco","California","94110","West","FUR-CH-10004997","Furniture","2","451.152","3","0.2","0"
"1722","US-2017-150070","9/7/2017","9/12/2017","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Modesto","California","95351","West","FUR-CH-10004860","Furniture","2","161.568","2","0.2","-28.2744"
"1723","CA-2017-157350","8/26/2017","9/1/2017","Standard Class","DP-13000","Darren Powers","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10000222","Furniture","4","64.96","5","0.6","-43.848"
"1724","CA-2015-131352","10/8/2015","10/13/2015","Standard Class","GH-14485","Gene Hale","Corporate","United States","Dallas","Texas","75081","Central","FUR-FU-10003708","Furniture","4","72.78","3","0.6","-70.9605"
"1725","CA-2016-118073","8/12/2016","8/16/2016","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Lakeland","Florida","33801","South","FUR-TA-10002533","Furniture","3","562.2925","7","0.45","-255.5875"
"1726","CA-2014-103219","11/9/2014","11/13/2014","Standard Class","BF-11215","Benjamin Farhat","Home Office","United States","New York City","New York","10035","East","FUR-FU-10004091","Furniture","4","56.52","9","0","21.4776"
"1727","CA-2016-100993","2/5/2016","2/10/2016","Standard Class","AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","92037","West","FUR-TA-10001095","Furniture","3","557.728","4","0.2","6.9716"
"1728","CA-2014-167997","1/26/2014","1/29/2014","First Class","CA-11965","Carol Adams","Corporate","United States","Rapid City","South Dakota","57701","Central","FUR-BO-10004409","Furniture","1","141.96","2","0","39.7488"
"1729","CA-2016-131296","10/4/2016","10/9/2016","Standard Class","MS-17830","Melanie Seite","Consumer","United States","Baltimore","Maryland","21215","East","FUR-TA-10002622","Furniture","3","239.372","2","0.3","-23.9372"
"1730","CA-2016-134138","2/16/2016","2/20/2016","Standard Class","JD-15790","John Dryer","Consumer","United States","Belleville","New Jersey","7109","East","FUR-CH-10001545","Furniture","2","227.96","2","0","36.4736"
"1731","CA-2015-168207","11/2/2015","11/6/2015","Standard Class","LT-17110","Liz Thompson","Consumer","United States","San Diego","California","92105","West","FUR-FU-10004909","Furniture","4","96.96","6","0","33.936"
"1732","CA-2015-168207","11/2/2015","11/6/2015","Standard Class","LT-17110","Liz Thompson","Consumer","United States","San Diego","California","92105","West","FUR-BO-10004357","Furniture","1","512.499","3","0.15","-30.147"
"1733","CA-2016-144148","7/31/2016","8/5/2016","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","San Francisco","California","94122","West","FUR-TA-10002774","Furniture","3","863.128","7","0.2","-32.3673"
"1734","CA-2017-107174","11/6/2017","11/13/2017","Standard Class","AB-10060","Adam Bellavance","Home Office","United States","Seattle","Washington","98105","West","FUR-TA-10004575","Furniture","3","2036.86","7","0","366.6348"
"1735","CA-2017-107174","11/6/2017","11/13/2017","Standard Class","AB-10060","Adam Bellavance","Home Office","United States","Seattle","Washington","98105","West","FUR-CH-10003312","Furniture","2","449.568","2","0.2","-73.0548"
"1736","CA-2015-112767","8/2/2015","8/6/2015","Standard Class","DK-12985","Darren Koutras","Consumer","United States","Springfield","Oregon","97477","West","FUR-TA-10003469","Furniture","3","277.5","4","0.5","-188.7"
"1737","CA-2015-119879","11/21/2015","11/25/2015","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-TA-10002958","Furniture","3","1252.704","8","0.4","-480.2032"
"1738","CA-2017-155642","5/18/2017","5/22/2017","Standard Class","BM-11575","Brendan Murry","Corporate","United States","Chicago","Illinois","60653","Central","FUR-FU-10004973","Furniture","4","22.608","3","0.6","-10.1736"
"1739","CA-2017-155642","5/18/2017","5/22/2017","Standard Class","BM-11575","Brendan Murry","Corporate","United States","Chicago","Illinois","60653","Central","FUR-FU-10001918","Furniture","4","1.892","1","0.6","-0.9933"
"1740","CA-2015-136728","9/13/2015","9/17/2015","Second Class","AG-10900","Arthur Gainer","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003817","Furniture","2","170.072","4","0.3","-12.148"
"1741","US-2017-155866","11/17/2017","11/21/2017","Standard Class","CC-12370","Christopher Conant","Consumer","United States","New York City","New York","10011","East","FUR-FU-10004091","Furniture","4","187.76","4","0","76.9816"
"1742","CA-2015-141327","11/30/2015","12/3/2015","First Class","LR-16915","Lena Radford","Consumer","United States","Durham","North Carolina","27707","South","FUR-FU-10000576","Furniture","4","335.744","2","0.2","25.1808"
"1743","CA-2015-114811","11/8/2015","11/8/2015","Same Day","KD-16495","Keith Dawkins","Corporate","United States","New York City","New York","10024","East","FUR-FU-10002240","Furniture","4","11.82","3","0","4.728"
"1744","CA-2015-114811","11/8/2015","11/8/2015","Same Day","KD-16495","Keith Dawkins","Corporate","United States","New York City","New York","10024","East","FUR-CH-10003746","Furniture","2","577.764","2","0.1","115.5528"
"1745","CA-2015-122266","4/26/2015","4/30/2015","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Daytona Beach","Florida","32114","South","FUR-TA-10000577","Furniture","3","191.5155","1","0.45","-76.6062"
"1746","CA-2016-116337","11/7/2016","11/12/2016","Standard Class","MC-17845","Michael Chen","Consumer","United States","Dallas","Texas","75220","Central","FUR-FU-10002030","Furniture","4","44.46","5","0.6","-17.784"
"1747","CA-2014-120775","10/3/2014","10/7/2014","Standard Class","RD-19930","Russell D'Ascenzo","Consumer","United States","Dallas","Texas","75217","Central","FUR-FU-10000758","Furniture","4","31.776","3","0.6","-19.0656"
"1748","CA-2016-123050","4/4/2016","4/8/2016","Second Class","BC-11125","Becky Castell","Home Office","United States","Troy","New York","12180","East","FUR-FU-10000723","Furniture","4","82.64","2","0","7.4376"
"1749","CA-2016-162355","6/30/2016","7/2/2016","Second Class","PF-19165","Philip Fox","Consumer","United States","Sandy Springs","Georgia","30328","South","FUR-BO-10004695","Furniture","1","1266.86","7","0","291.3778"
"1750","CA-2017-102204","5/1/2017","5/6/2017","Standard Class","CJ-12010","Caroline Jumper","Consumer","United States","Jacksonville","Florida","32216","South","FUR-TA-10001889","Furniture","3","933.262","4","0.45","-458.1468"
"1751","CA-2017-102204","5/1/2017","5/6/2017","Standard Class","CJ-12010","Caroline Jumper","Consumer","United States","Jacksonville","Florida","32216","South","FUR-CH-10002024","Furniture","2","2803.92","5","0.2","0"
"1752","CA-2017-103065","10/20/2017","10/20/2017","Same Day","PT-19090","Pete Takahito","Consumer","United States","Jacksonville","Florida","32216","South","FUR-FU-10000175","Furniture","4","43.936","4","0.2","6.0412"
"1753","CA-2014-109897","8/12/2014","8/16/2014","Standard Class","BW-11200","Ben Wallace","Consumer","United States","San Francisco","California","94122","West","FUR-FU-10002878","Furniture","4","85.44","3","0","31.6128"
"1754","CA-2015-140221","3/5/2015","3/9/2015","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","60653","Central","FUR-FU-10000023","Furniture","4","4.712","2","0.6","-1.8848"
"1755","CA-2017-121790","1/30/2017","2/6/2017","Standard Class","LP-17095","Liz Preis","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10003469","Furniture","3","69.375","1","0.5","-47.175"
"1756","CA-2016-169670","12/25/2016","12/31/2016","Standard Class","JE-15715","Joe Elijah","Consumer","United States","New York City","New York","10009","East","FUR-CH-10002331","Furniture","2","2563.056","8","0.1","313.2624"
"1757","CA-2016-139549","10/20/2016","10/25/2016","Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","El Cajon","California","92020","West","FUR-CH-10001802","Furniture","2","387.136","4","0.2","4.8392"
"1758","CA-2017-134810","5/9/2017","5/10/2017","First Class","MC-17605","Matt Connell","Corporate","United States","Jacksonville","North Carolina","28540","South","FUR-CH-10001270","Furniture","2","207","3","0.2","25.875"
"1759","CA-2015-154284","12/21/2015","12/26/2015","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Saint Charles","Illinois","60174","Central","FUR-FU-10003039","Furniture","4","51.756","3","0.6","-33.6414"
"1760","US-2015-158911","7/5/2015","7/11/2015","Standard Class","RS-19765","Roland Schwarz","Corporate","United States","Charlotte","North Carolina","28205","South","FUR-FU-10003829","Furniture","4","4.928","2","0.2","0.7392"
"1761","US-2017-167318","7/26/2017","8/1/2017","Standard Class","GZ-14545","George Zrebassa","Corporate","United States","Los Angeles","California","90036","West","FUR-CH-10000665","Furniture","2","362.352","3","0.2","45.294"
"1762","CA-2017-135419","11/3/2017","11/9/2017","Standard Class","BG-11740","Bruce Geld","Consumer","United States","Bakersfield","California","93309","West","FUR-TA-10001086","Furniture","3","486.368","4","0.2","36.4776"
"1763","CA-2014-168312","3/1/2014","3/7/2014","Standard Class","GW-14605","Giulietta Weimer","Consumer","United States","Houston","Texas","77036","Central","FUR-TA-10001866","Furniture","3","376.509","3","0.3","-43.0296"
"1764","US-2017-105935","1/26/2017","1/31/2017","Standard Class","BD-11500","Bradley Drucker","Consumer","United States","Columbus","Georgia","31907","South","FUR-FU-10002157","Furniture","4","62.72","4","0","24.4608"
"1765","CA-2014-161508","7/12/2014","7/16/2014","Standard Class","PV-18985","Paul Van Hugh","Home Office","United States","League City","Texas","77573","Central","FUR-CH-10002126","Furniture","2","512.358","3","0.3","-14.6388"
"1766","CA-2016-153269","3/9/2016","3/12/2016","First Class","PS-18760","Pamela Stobb","Consumer","United States","Andover","Massachusetts","1810","East","FUR-CH-10002647","Furniture","2","354.9","5","0","88.725"
"1767","CA-2017-135076","4/13/2017","4/17/2017","Standard Class","YS-21880","Yana Sorensen","Corporate","United States","Hesperia","California","92345","West","FUR-CH-10003774","Furniture","2","436.704","6","0.2","-38.2116"
"1768","US-2014-155544","3/21/2014","3/25/2014","Standard Class","GM-14440","Gary McGarr","Consumer","United States","Knoxville","Tennessee","37918","South","FUR-FU-10001473","Furniture","4","32.952","3","0.2","6.5904"
"1769","US-2014-155544","3/21/2014","3/25/2014","Standard Class","GM-14440","Gary McGarr","Consumer","United States","Knoxville","Tennessee","37918","South","FUR-CH-10000422","Furniture","2","218.376","3","0.2","-10.9188"
"1770","US-2015-115238","4/30/2015","5/4/2015","Standard Class","JW-15220","Jane Waco","Corporate","United States","Lawrence","Massachusetts","1841","East","FUR-FU-10002960","Furniture","4","31.4","5","0","13.188"
"1771","US-2015-115238","4/30/2015","5/4/2015","Standard Class","JW-15220","Jane Waco","Corporate","United States","Lawrence","Massachusetts","1841","East","FUR-FU-10002445","Furniture","4","9.48","1","0","3.792"
"1772","US-2015-115238","4/30/2015","5/4/2015","Standard Class","JW-15220","Jane Waco","Corporate","United States","Lawrence","Massachusetts","1841","East","FUR-FU-10001025","Furniture","4","24.3","5","0","10.449"
"1773","CA-2017-132199","5/3/2017","5/8/2017","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10004245","Furniture","4","32.448","2","0.2","7.3008"
"1774","CA-2017-132199","5/3/2017","5/8/2017","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-TA-10003748","Furniture","3","373.47","5","0.4","-112.041"
"1775","CA-2016-163174","8/26/2016","8/30/2016","Standard Class","XP-21865","Xylona Preis","Consumer","United States","Athens","Georgia","30605","South","FUR-FU-10000308","Furniture","4","186.54","3","0","41.0388"
"1776","CA-2017-147207","1/2/2017","1/4/2017","Second Class","TS-21655","Trudy Schmidt","Consumer","United States","El Paso","Texas","79907","Central","FUR-TA-10002958","Furniture","3","913.43","5","0.3","-169.637"
